
0.500003928000000, 1000000000.000000
0.500017164500000, 2000000000.000000
0.500007653333333, 3000000000.000000
0.500006972500000, 4000000000.000000
0.500007300400000, 5000000000.000000
0.500003422333333, 6000000000.000000
0.500003819000000, 7000000000.000000
0.500002563625000, 8000000000.000000
0.500002050777778, 9000000000.000000
0.500001168200000, 10000000000.000000
0.500002090636364, 11000000000.000000
0.500003567833333, 12000000000.000000
0.500002555000000, 13000000000.000000
0.500003519642857, 14000000000.000000
0.500002990266667, 15000000000.000000
0.500003914500000, 16000000000.000000
0.500005128823529, 17000000000.000000
0.500004430611111, 18000000000.000000
0.500004044105263, 19000000000.000000
0.500003359850000, 20000000000.000000
0.500003920333333, 21000000000.000000
0.500003453090909, 22000000000.000000
0.500003144260870, 23000000000.000000
0.500002111000000, 24000000000.000000
0.500001723880000, 25000000000.000000
0.500002773692308, 26000000000.000000
0.500002543000000, 27000000000.000000
0.500003490464286, 28000000000.000000
0.500003688724138, 29000000000.000000
0.500003828300000, 30000000000.000000
0.500003899000000, 31000000000.000000
0.500003536375000, 32000000000.000000
0.500002787181818, 33000000000.000000
0.500003458352941, 34000000000.000000
0.500003048485714, 35000000000.000000
0.500002981333333, 36000000000.000000
0.500003019864865, 37000000000.000000
0.500003389973684, 38000000000.000000
0.500003643897436, 39000000000.000000
0.500003591200000, 40000000000.000000
0.500003025243902, 41000000000.000000
0.500003127809524, 42000000000.000000
0.500003333674419, 43000000000.000000
0.500003016136364, 44000000000.000000
0.500002710466667, 45000000000.000000
0.500002707173913, 46000000000.000000
0.500002295042553, 47000000000.000000
0.500002170625000, 48000000000.000000
0.500002238000000, 49000000000.000000
0.500001482620000, 50000000000.000000
0.500001039117647, 51000000000.000000
0.500001348865385, 52000000000.000000
0.500001151962264, 53000000000.000000
0.500000676481481, 54000000000.000000
0.500000518145455, 55000000000.000000
0.500000442375000, 56000000000.000000
0.500000710701754, 57000000000.000000
0.500000700396552, 58000000000.000000
0.500000550932203, 59000000000.000000
0.500000732800000, 60000000000.000000
0.500000568311475, 61000000000.000000
0.500000662725806, 62000000000.000000
0.500000456428571, 63000000000.000000
0.500000476984375, 64000000000.000000
0.500000685461538, 65000000000.000000
0.500001005136364, 66000000000.000000
0.500001323194030, 67000000000.000000
0.500001630573529, 68000000000.000000
0.500001793710145, 69000000000.000000
0.500002114842857, 70000000000.000000
0.500002716985915, 71000000000.000000
0.500002754694444, 72000000000.000000
0.500002920328767, 73000000000.000000
0.500002709040541, 74000000000.000000
0.500002950253333, 75000000000.000000
0.500002980105263, 76000000000.000000
0.500002744922078, 77000000000.000000
0.500002546500000, 78000000000.000000
0.500002757696203, 79000000000.000000
0.500002652625000, 80000000000.000000
0.500003011407407, 81000000000.000000
0.500003206500000, 82000000000.000000
0.500003220361446, 83000000000.000000
0.500003225619048, 84000000000.000000
0.500002993282353, 85000000000.000000
0.500002755581395, 86000000000.000000
0.500002425011494, 87000000000.000000
0.500002294670455, 88000000000.000000
0.500002414539326, 89000000000.000000
0.500002369244444, 90000000000.000000
0.500002452450549, 91000000000.000000
0.500002427782609, 92000000000.000000
0.500002279602151, 93000000000.000000
0.500002314042553, 94000000000.000000
0.500001866915789, 95000000000.000000
0.500001929750000, 96000000000.000000
0.500001602505155, 97000000000.000000
0.500001455734694, 98000000000.000000
0.500001485808081, 99000000000.000000
0.500001613090000, 100000000000.000000
0.500001891693069, 101000000000.000000
0.500001697019608, 102000000000.000000
0.500001736145631, 103000000000.000000
0.500001719000000, 104000000000.000000
0.500001821400000, 105000000000.000000
0.500001771037736, 106000000000.000000
0.500001779990654, 107000000000.000000
0.500001973935185, 108000000000.000000
0.500001910788991, 109000000000.000000
0.500001924309091, 110000000000.000000
0.500001975432432, 111000000000.000000
0.500002093776786, 112000000000.000000
0.500001968646018, 113000000000.000000
0.500002248035088, 114000000000.000000
0.500002464234783, 115000000000.000000
0.500002535043103, 116000000000.000000
0.500002592504274, 117000000000.000000
0.500002584635593, 118000000000.000000
0.500002526915966, 119000000000.000000
0.500002355891667, 120000000000.000000
0.500002368355372, 121000000000.000000
0.500002322549180, 122000000000.000000
0.500002358463415, 123000000000.000000
0.500002290104839, 124000000000.000000
0.500002291336000, 125000000000.000000
0.500002395015873, 126000000000.000000
0.500002416724409, 127000000000.000000
0.500002545203125, 128000000000.000000
0.500002470550388, 129000000000.000000
0.500002400838462, 130000000000.000000
0.500002442687023, 131000000000.000000
0.500002436250000, 132000000000.000000
0.500002349781955, 133000000000.000000
0.500002424164179, 134000000000.000000
0.500002483251852, 135000000000.000000
0.500002430301471, 136000000000.000000
0.500002356102190, 137000000000.000000
0.500002328340580, 138000000000.000000
0.500002491597122, 139000000000.000000
0.500002571628571, 140000000000.000000
0.500002619574468, 141000000000.000000
0.500002771014085, 142000000000.000000
